name;osm_name;operator_ref;lat;lon;nbs_booth;booth_node_id;booth_way_id;type;operator_osm
ESVRES;Esvres;10;47.3071705;0.7960772;1;[61275307];;close;APRR
PEAGE DE VEIGNE;Péage de Veigné;Péage de Veigné;47.3120032;0.7352858;2;[1911871879,1911871885];;close;APRR
SALBRIS;Salbris;4;47.4185485;2.025665;2;[578797805,578799574];;close;APRR
LAMOTTE BEUVRON;Lamotte-Beuvron;3;47.5817361;1.9910306;1;[370669859];;close;APRR
OLIVET;Olivet;2;47.8408587;1.8693513;2;[300994716,314081185];;close;APRR
ORLEANS CENTRE;Orléans Centre;1;47.8982384;1.8531879;3;[250286697,393454821,11101216886];;close;APRR
PEAGE DE ST ARNOULT;Péage de Saint-Arnoult;Péage de Saint-Arnoult;48.5536289;1.9303383;5;[26209736,26210039,4127019592,4127019613,8394699087];;close;APRR
ALLAINVILLE;Allainville;11;48.456566;1.9083125;3;[292944726,292944753,5702872167];;close;APRR
ALLAINES;Allaines;12;48.205309;1.8459556;2;[247189294,303811524];;close;APRR
ARTENAY;Artenay;13;48.0841897;1.8557181;2;[26228454,26228469];;close;APRR
GIDY;Saran-Gidy;13.1;47.9670494;1.8515589;2;[11380222931,11380222932];;close;APRR
ORLEANS NORD;Orléans Nord;14;47.9495887;1.8546514;2;[26209874,26210037];;close;APRR
MEUNG SUR LOIRE;Meung-sur-Loire;15;47.832803;1.6690019;1;[303350369];;close;APRR
MER;Mer;16;47.7285632;1.5086201;1;[448438837];;close;APRR
BLOIS;Blois;17;47.6215008;1.3464557;2;[95914543,3722209738];;close;APRR
AMBOISE CHATEAU RENAULT;Amboise-Château-Renault;18;47.5428585;0.9848382;2;[306620171,11004965800];;close;APRR
PEAGE DE MONNAIE;Péage de Monnaie;;47.4903389;0.8194191;2;[306622478,306622595];;close;APRR
ESCRENNES;Escrennes;8;48.11639;2.1911176;2;[461625472,3736753049];;close;APRR
AUXY;Auxy;7;48.0853357;2.4727593;2;[1651430004,1651430019];;close;APRR
GONDREVILLE NORD;Gondreville;6;48.0607779;2.6676442;3;[4434463568,4434463569,6392046370];;close;APRR
GONDREVILLE SUD;Gondreville;6;42.0606642;2.6676092;3;[4434463567,4434463570,6392046377];;close;APRR
FONTENAY SUR LOING;Fontenay-sur-Loing;5;48.0641618;2.7670794;2;[1339371506,4332104483];;close;APRR
ST HILAIRE LES ANDRESIS - SAINT HILAIRE LES ANDRESIS;Saint-Hilaire-les-Andrésis;4;48.0368366;3.0225587;2;[1264038008,1810705536];;close;APRR
SAVIGNY SUR CLAIRIS;Savigny-sur-Clairis;3;48.0559454;3.0880896;2;[1820927791,1820927832];;close;APRR
VILLENEUVE DONDAGRE;Villeneuve-Dondagre;2;48.1496404;3.1713746;2;[3296768915,3296768950];;close;APRR
ST DENIS LES SENS - SAINT DENIS LES SENS;Saint-Denis-lès-Sens;1;48.2369888;3.262201;8;[332248643,924440768,6134878380,6134878383,6134878384,6134879085,6134879086,6134879090];;close;APRR
PEAGE DE FLEURY EN BIERE;Péage de Fleury-en-Bière;Péage de Fleury-en-Bière;48.4266295;2.5401807;3;[35675144,1801078049,1883772392];;close;APRR
URY;Ury;14;48.338634;2.5954312;2;[28870546,28870547];;close;APRR
FONTAINEBLEAU;Fontainebleau;15;48.2896884;2.6832481;2;[456955619,650926914];;close;APRR
NEMOURS;Nemours;16;48.2695319;2.71338;2;[649150142,649587072];;close;APRR
COURTENAY;Courtenay;17;48.0597651;3.0952651;2;[260171882,1820928798];;close;APRR
JOIGNY;Joigny;18;47.9383172;3.244093;4;[140090191,247389529,1430770870,1825795624];;close;APRR
AUXERRE NORD;Auxerre Nord;19;47.8516154;3.5486952;2;[126217,255936638];;close;APRR
AUXERRE SUD;Auxerre Sud;20;47.7967621;3.6528479;1;[811337384,10016778714];;close;APRR
NITRY;Nitry;21;47.6591113;3.8795829;2;[828809344,1098856873];;close;APRR
AVALLON;Avallon;22;47.5093282;3.992068;2;[28868612,28868623];;close;APRR
BIERRE LES SEMUR;Bierre-lès-Semur;23;47.4365874;4.3094972;2;[289537324,289537367];;close;APRR
PEAGE DE POUILLY EN AUXOIS;Péage de Pouilly-en-Auxois;Péage de Pouilly-en-Auxois;47.2524848;4.5611717;2;[28868663,58805387];;close;APRR
BEAUNE NORD;Beaune Nord;24;47.0419741;4.850623;2;[279341406,711774392];;close;APRR
BEAUNE SUD;Beaune Sud;24.1;47.0024231;4.8547961;3;[245806764,289537452,5741047101];;close;APRR
CHALON NORD;Chalon Nord;APRR;46.8304241;4.8317434;2;[12171437315,12171437316];;close;APRR
CHALON CENTRE;Chalon Centre;25.2;46.8025546;4.829904;8;[1693318417,1693318419,2385615588,2385615592,2385615595,2385615599,2385615601,9713436538];;close;APRR
CHALON SUD;Chalon Sud;26;46.754768;4.8331365;8;[289537479,720744291,2385481454,2385481455,2385481456,2385481457,2385483658,2385483659];;close;APRR
TOURNUS;Tournus;27;46.5790969;4.9011715;2;[211475830,258942957];;close;APRR
MACON NORD;Mâcon Nord;28;46.365966;4.8393236;2;[211276424,258934071];;close;APRR
MACON SUD;Mâcon Sud;29;46.2830087;4.7928327;2;[13380042,13380044];;close;APRR
BELLEVILLE SUR SAONE;Belleville-Sur-Saône;30;46.1038175;4.7502931;2;[276599460,392059515];;close;APRR
VILLEFRANCHE NORD;Villefranche Nord;31.1;46.0223536;4.7220235;2;[256748954,290195298];;close;APRR
VILLEFRANCHE VILLE;Villefranche Ville;31.2;45.9768763;4.7347339;5;[7623043929,7623043930,7623043933,7623043934,12463829779];;close;APRR
PEAGE DE VILLEFRANCHE LIMAS;Péage de Villefranche-Limas;Péage de Villefranche-Limas;45.9732236;4.7324254;2;[2408730593,2408730611];;close;APRR
VAL DE LOING SOUPPES;Val-de-Loing-Souppes;17;48.1763227;2.7668025;2;[35665218,35665220];;close;APRR
PEAGE DE VAL DE LOING BARRIERE;Val-de-Loing Barrière;17;48.1763308;2.7668822;2;[247393077,247393080];;close;APRR
PEAGE DES EPRUNES;Péage des Eprunes;Péage des Eprunes;48.5891526;2.65705;2;[1389350279,1389350280];;close;APRR
ST GERMAIN LAXIS - SAINT GERMAIN LAXIS;Saint-Germain-Laxis;15;48.5880155;2.7247238;2;[690686570,1477388127];;close;APRR
CHATILLON LABORDE;Chatillon-La Borde;16;48.5422046;2.7975037;2;[131854822,261058618];;close;APRR
FORGES;Forges;17;48.4213725;2.9432973;2;[323144666,324391958];;close;APRR
MAROLLES SUR SEINE;Marolles-sur-Seine;18;48.3801783;3.0203703;2;[317670287,317670314];;close;APRR
VULAINES;Vulaines;19;48.2377942;3.6012971;2;[331203148,828930660];;close;APRR
TORVILLIERS;Torvilliers;20;48.2844446;3.965953;2;[4189960633,4189960634];;close;APRR
ST THIBAULT - SAINT THIBAULT;Saint-Thibault;21;48.2233891;4.1297359;2;[3089029407,3089029424];;close;APRR
MAGNANT;Magnant;22;48.1791079;4.4406086;2;[828894371,1665577393];;close;APRR
VILLE SOUS LA FERTE;Ville-sous-la-Ferté;23;48.1149682;4.7855547;1;[511062430];;close;APRR
CHAUMONT SEMOUTIERS;Chaumont-Semoutiers;24;48.0428105;5.0592698;2;[412553203,540556952];;close;APRR
THENNELIERES;Thennelières;23;48.289342;4.1629475;2;[502976800,1049830277];;close;APRR
CHARMONT SOUS BARBUISE;Charmont-sous-Barbuise;22;48.4103294;4.1438377;2;[673351722,3050827007];;close;APRR
VALLEE DE L AUBE;Vallée-de-l'Aube;21;48.5254684;4.1855778;2;[1695359055,1695359059];;close;APRR
SOMMESOUS;Sommesous;20;48.7298276;4.2292654;2;[865277253,865277258];;close;APRR
VATRY;Vatry;19;48.7676355;4.2399554;2;[1344207311,1344207363];;close;APRR
MONT CHOISY;Mont-Choisy;18;48.910712;4.2881712;2;[243198059,1575767382];;close;APRR
ST GIBRIEN - SAINT GIBRIEN;Saint-Gibrien;17;48.9735998;4.2886495;2;[264756447,1042719181];;close;APRR
PEAGE DE REIMS EST;Péage de Reims Est;Péage de Reims Est;49.2115374;4.0785028;2;[23217938,23217941];;close;APRR
REIMS SUD;Péage de Reims Sud;23;49.2051715;4.0065175;2;[1927899111,1927899628];;close;APRR
PEAGE REIMS NORD;Péage de Reims Nord;Péage de Reims Nord;49.246236;3.9622758;2;[1520347089,1520347114];;close;APRR
REIMS OUEST;Péage de Reims Ouest;22;49.2496005;3.9558387;2;[1433077455,1520347094];;close;APRR
DORMANS;Dormans;21;49.153751;3.7169903;2;[1830159108,1830159112];;close;APRR
CHATEAU THIERRY;Château-Thierry;20;49.0784022;3.3987808;2;[1382180500,1382180508];;close;APRR
MONTREUIL REIMS - MONTREUIL AUX LIONS;Montreuil-aux-Lions;19;49.0132565;3.1552689;4;[4390079353,4390079354,4390079355,4390079356];;close;APRR
PEAGE DE MONTREUIL AUX LIONS;Péage de Montreuil-aux-Lions;19;49.0096803;3.1456152;3;[635884768,635884770,5702872138];;close;APRR
CHALONS LA VEUVE;Châlons en Champagne-La Veuve;24;49.0428396;4.3217468;4;[30813498,1871925918,3149727734,3149752422];;close;APRR
ST ETIENNE AU TEMPLE - SAINT ETIENNE AU TEMPLE;Saint-Etienne-au-Temple;28;49.0334402;4.4358734;2;[1575874810,1575874813];;close;APRR
STE MENEHOULD - SAINTE MENEHOULD;Sainte Menehould;29;49.0763749;4.8837392;2;[21528882,310301329];;close;APRR
CLERMONT EN ARGONNE;Clermont-en-Argonne;29.1;49.0944409;5.1017163;2;[307631007,9241234240];;close;APRR
VOIE SACREE;Voie-Sacrée;30;49.0938355;5.2784389;2;[1575874816,5636803321];;close;APRR
VERDUN;Verdun;31;49.1109692;5.4138552;1;[230233305];;close;APRR
FRESNES EN WOEVRE;Fresnes-en-Woevre;32;49.1291065;5.6212762;2;[1387739267,3921619586];;close;APRR
JARNY;Jarny;33;49.1999154;5.9016705;1;[1575874809];;close;APRR
PEAGE DE BEAUMONT;Péage de Beaumont;Péage de Beaumont;49.1990129;5.9242368;2;[30801937,150873766];;close;APRR
PEAGE DE GYE;Péage de Gye;Péage de Gye;48.6297148;5.8833117;2;[1482474156,1482474157];;close;APRR
COLOMBEY LES BELLES;Colombey-les-Belles;11;48.5406483;5.9089246;2;[6283553420,6283553421];;close;APRR
CHATENOIS SUD - CHATENOIS;Chatenois;10;48.2994713;5.8529366;1;[1054617575];;close;APRR
BULGNEVILLE;Bulgneville;9;48.2157812;5.8325029;1;[289635259];;close;APRR
ROBECOURT;Robecourt;8.1;48.1460604;5.6874369;4;[613525527,613525538,659768198,659768209];;close;APRR
MONTIGNY LE ROI;Montigny-le-Roi;8;47.997372;5.5118949;2;[586530226,1054665949];;close;APRR
LANGRES NORD;Langres Nord;7;47.9351554;5.2867691;2;[243763172,1054674013];;close;APRR
LANGRES SUD;Langres Sud;6;47.7923617;5.2262935;2;[1419329118,1419329124];;close;APRR
TIL CHATEL;Til-Châtel;5;47.5387434;5.1947119;2;[839038429,6017249052];;close;APRR
DIJON ARC SUR TILLE;Dijon-Arc-sur-Tille;4;47.3446742;5.1593268;2;[934821090,934821205];;close;APRR
PEAGE DE DIJON SUD;Péage de Dijon Sud;Péage de Dijon Sud;47.2612255;5.0333664;3;[27509156,27509158,31415199];;close;APRR
NUITS ST GEORGES - NUITS SAINT GEORGES;Nuits-Saint-Georges;1;47.1309722;4.9672925;2;[57760493,279441849];;close;APRR
SEURRE;Seurre;1;47.0293728;5.1702888;2;[1034029729,1034029730];;close;APRR
DOLE;Dole;2;47.1360589;5.5062258;2;[609217653,609218048];;close;APRR
GENDREY;Gendrey;2.1;47.1835108;5.7088685;2;[2561189904,2561189908];;close;APRR
BESANCON OUEST;Besançon Ouest;3;47.2347307;5.8981115;2;[343206372,343206373];;close;APRR
BESANCON NORD;Besançon Nord;4;47.2761169;5.9879716;2;[317071039,1373677796];;close;APRR
BESANCON EST;Besançon Est;4.1;47.3323071;6.1512694;2;[814664691,814664757];;close;APRR
BAUME LES DAMES;Baume-les-Dames;5;47.3710062;6.3797317;2;[341343259,370025627];;close;APRR
L ISLE SUR LE DOUBS;L'isle-sur-le-Doubs;6;47.4125179;6.5856079;2;[32699885,32699891];;close;APRR
PEAGE DE ST MAURICE;Péage de Saint-Maurice;Péage de Saint-Maurice;47.4253686;6.6711249;2;[13835106,36304281];;close;APRR
PEAGE DE DIJON CRIMOLOIS;Péage de Dijon-Crimolois;Péage de Dijon-Crimolois;47.2769114;5.1379222;2;[13835994,24922276];;close;APRR
SOIRANS;Soirans;5;47.2053403;5.3050035;1;[609200151];;close;APRR
CHOISEY;Choisey;6;47.0646274;5.4468518;2;[410642970,410650377];;close;APRR
PEAGE DE BERSAILLIN;Péage de Bersaillin;Péage de Bersaillin;46.8492838;5.5745067;2;[207278408,664688045];;close;APRR
ARLAY;Arlay;7.1;46.7778289;5.5185989;1;[4415773260];;close;APRR
BEAUREPAIRE;Beaurepaire;8;46.6664307;5.4189821;2;[1581498325,2199932050];;close;APRR
LE MIROIR;Le Miroir;9;46.5474715;5.3265684;2;[4415774336,4415774337];;close;APRR
BEAUPONT;Beaupont;10;46.4409805;5.2698552;2;[727755213,2833842348];;close;APRR
PEAGE DE VAL DE SAONE;Péage Val de Saône;Péage Val de Saône;46.2953901;4.8978335;2;[291747385,471330156];;close;APRR
MACON CENTRE;Mâcon centre;1;46.3401042;4.8472814;3;[1732420087,1732420093,1739757654];;close;APRR
FEILLENS;Feillens;2;46.3288346;4.8824112;1;[469060027];;close;APRR
REPLONGES;Replonges;3;46.3007801;4.8957548;2;[228876004,1597432903];;close;APRR
ST GENIS - SAINT GENIS;Saint-Genis;4;46.2722265;5.0158394;2;[987093311,987094003];;close;APRR
BOURG NORD;Bourg Nord;5;46.2599489;5.1669614;2;[21760589,652123095];;close;APRR
VIRIAT;Viriat;6;46.2357293;5.2734836;2;[1330238093,1330238094];;close;APRR
BOURG SUD;Bourg Sud;7;46.1456922;5.2862738;2;[25946087,317802090];;close;APRR
ST MARTIN DU FRESNE - SAINT MARTIN DU FRESNE;Saint-Martin-du-Fresne;8;46.1324281;5.5415206;1;[410246295];;close;APRR
SYLANS SUD - SYLANS;Sylans;9;46.1585737;5.6483351;2;[292356937,292356996];;close;APRR
BELLEGARDE;Bellegarde;10;46.1160243;5.795008;2;[2150890046,2150890048];;close;APRR
ELOISE;Eloise;11;46.06516;5.8639647;2;[30781582,410245598];;close;APRR
PEAGE DE VIRY;Péage de Viry;Péage de Viry;46.1200143;6.0095423;2;[21700511,21700610];;close;APRR
LA CROIX CHALON;La Croix Chalon;9;46.1777171;5.5590084;2;[291568677,291568687];;close;APRR
PEAGE DE GROISSIAT - GROISSIAT;Groissiat;Groissiat;46.2237181;5.6140918;7;[18267636,18267637,9247763979,9247763980,9247763981,9247763982,9247763993];;close;APRR
PONT D AIN;Pont-d'Ain;9;46.0481257;5.3278855;1;[84428307];;close;APRR
AMBERIEU - AMBERIEU EN BUGEY;Ambérieu-en-Buguey;8;45.9776792;5.312599;2;[142831,36534628];;close;APRR
PEROUGES;Pérouges;7;45.8607917;5.1812783;2;[1374640112,1374640131];;close;APRR
BALAN;Balan;6;45.851012;5.0994272;5;[25783301,774739116,2422255483,2422255492,2422255497];;close;APRR
LA BOISE MONTUEL - LA BOISSE MONTLUEL;La Boisse-Montuel;5.1;45.8407595;5.0469894;2;[773072337,773072342];;close;APRR
PEAGE DE BEYNOST - BEYNOST;Beynost;Beynost;45.8206664;4.9939405;2;[143584,21670932];;close;APRR
PEAGE DE LA COTIERE;Péage de la Côtière;Péage de la Côtière;45.83428;5.0314003;3;[727671128,1190068311,2596549075];;close;APRR
PEAGE DE LA BOISSE;Péage de La Boisse;Péage de La Boisse;45.8277301;5.0326389;3;[143602,18169277,1405960889];;close;APRR
AIGUEBELETTE;Aiguebelette;3007;45.576882;5.7992485;2;[36675385,267138475];;close;AREA
AITON;Aiton;3033;45.5559554;6.2481429;2;[25631385,27087837];;close;AREA
AIX NORD;Aix Nord;3010;45.7161491;5.922156;6;[30904133,4423736545,7190727963,7190727964,7190727965,7190727966];;close;AREA
AIX SUD;Aix Sud;3009;45.653626;5.9216532;5;[6367206763,6367206764,6367206765,6367206766,6367206767];;close;AREA
ALLONZIER;Allonzier;3014;45.9897608;6.1277756;2;[26085850,291392948];;close;AREA
ANNECY CENTRE;Annecy Centre;3012;45.8979211;6.0925664;9;[6484553454,6484553462,7923639031,7923639037,7923639073,7923639074,7923639075,7923639076,7923639077];;close;AREA
ANNECY NORD;Annecy Nord;3013;45.9388473;6.1169789;10;[4384995460,4384995461,4384995462,4560499238,5141229545,5141229547,5141229549,5141229701,7923473432,7923473433];;close;AREA
BOURGOIN;Bourgoin;3004;45.5822626;5.3002391;2;[36713429,261946952];;close;AREA
CHAMBERY NORD;Chambéry Nord;3008;45.6024284;5.8867608;23;[12608140,12608143,2408917631,2408917632,2408917633,2408917634,2408917635,2408917636,2408917637,2408917638,2408917639,2408917640,2408917641,2408917642,2408917643,2408917644,2408917645,2408917646,2408917647,2408917648,2408917649,2408917650,2408917651];;close;AREA
CHATUZANGE BARRIERE;Chatuzange Barrière;3091;45.0259152;5.0969532;2;[809154,810324];;close;AREA
CHESNES;Chesnes;3071;45.6556504;5.0979386;2;[260490708,260490725];;open;AREA
CHIGNIN BARRIERE;Chignin Barrière;3026;45.5126775;6.0022092;3;[12610219,12610220,4460945394];;close;AREA
CHIGNIN BRETELLE;Chignin Bretelle;3027;45.5112648;6.0045729;2;[60314514,4423761565];;open;AREA
CHIGNIN LES MARCHES;Chignin Les Marches;3025;45.5090272;6.0062545;2;[60314536,429600582];;close;AREA
CROLLES BARRIERE;Crolles Barrière;3021;45.2717703;5.9007427;2;[12536314,12536316];;close;AREA
CROLLES BRIGNOUD;Crolles-Brignoud;3022;45.271791;5.90069;2;[27297173,27297216];;close;AREA
CURSEILLES EST OUEST A41N;Cruseilles;15017;45.9933364;6.1280537;1;[4423745204,4393680581];;open;AREA
CURSEILLES EST OUEST A410;Cruseilles;15017;45.9933709;6.1281654;1;[4423745205,4393680580];;open;AREA
HERMILLON;Hermillon;52;45.2989217;6.3552921;2;[60305316,82502276];;close;AREA
ISLE D ABEAU CENTRE;L'Isle-d'Abeau Centre;3003;45.605103;5.2344726;2;[19224143,267571099];;close;AREA
LA BAUME D HOSTUN;La Baume d'Hostun;3092;45.064633;5.2080027;2;[15861717,29789322];;close;AREA
LA TOUR DU PIN;La Tour-du-Pin;3005;45.5618738;5.4288421;2;[13871528,13871529];;close;AREA
LA TOUR DU PIN EST;La Tour-du-Pin Est;3072;45.5571846;5.4628749;2;[2166249271,2166249288];;close;AREA
LE CROZET;Le Crozet;3041;45.0454854;5.6787994;2;[565902,26660567];;open;AREA
LE TOUVET;Le Touvet;3023;45.3474721;5.9636052;2;[35340135,298941861];;close;AREA
LES ABRETS;Les Abrets;3006;45.5713824;5.6041018;2;[142940,623483095];;close;AREA
MOIRANS;Moirans;3084;45.3200799;5.607543;2;[137090,258027361];;close;AREA
MOIRANS NORD;Moirans Nord;3083;45.3234894;5.6028346;2;[2407621699,3177528677];;close;AREA
MONTMELIAN;Montmélian;3031;45.4949937;6.0575949;2;[27086904,411797121];;close;AREA
PONTCHARRA;Pontcharra;3024;45.4258536;5.9951768;2;[289258237,289258239];;close;AREA
RIVES;Rives;3085;45.3840979;5.4730239;2;[13871640,14638934];;close;AREA
RUMILLY;Rumilly;3011;45.8158454;6.006903;2;[5897323503,5897323504];;close;AREA
SAINT EXUPERY;Saint Exupéry;3070;45.6727252;5.0514167;2;[143224,18168123];;open;AREA
SAINT GENIX SUR GUIERS;Saint-Genix-sur-Guiers;3061;45.5727704;5.6591386;1;[257784733];;close;AREA
SAINT MARCELLIN;Saint-Marcellin;3093;45.1382768;5.3261599;4;[13871876,21561471,9247767305,9247767306];;close;AREA
SAINT PIERRE D ALBIGNY;Saint-Pierre-d'Albigny;3032Saint-Pierre-d'Albigny;45.5488777;6.1599137;2;[279140830,412092432];;close;AREA
SEYNOD SUD;Seynod Sud;3020;45.8459699;6.0578384;2;[773491363,773491371];;close;AREA
ST MARTIN BELLEVUE A41 N;Saint-Martin-Bellevue;3015;45.9897553;6.1277404;4;[505680,505681];;close;AREA
ST MARTIN BELLEVUE A410;Saint-Martin-Bellevue;3015;45.9898140;6.1283793;2;[332477934,332477935];;close;AREA
ST PIERRE BELLEVILLE;Saint Pierre Belleville;2050;45.469812;6.2871707;2;[322869087,2188188012];;close;AREA
ST QUENTIN FAL BARRIERE;Saint-Quentin-Fal. Barrière;3001;45.6483669;5.1200573;2;[143255,143256];;close;AREA
ST QUENTIN FAL BRETELLE;Saint-Quentin-Fal. Bretelle;3002;45.64851;5.1201314;2;[243072571,302229238];;close;AREA
STE HELENE BARRIERE;Sainte-Hélène-Barrière;3034;45.6199212;6.3119232;2;[13561190,15809877];;close;AREA
STE MARIE DE CUINES;Sainte-Marie-de-Cuines;51;45.3460087;6.3055052;2;[21032868,21032874];;close;AREA
TULLINS;Tullins;3095;45.2870178;5.5218684;2;[137232,36715162];;close;AREA
VILLEFONTAINE;Villefontaine;3062;45.6284645;5.1644734;2;[2993275543,2993283810];;close;AREA
VINAY - VIRY;Vinay;3094;45.1994862;5.419409;2;[21032382,25452344];;close;AREA
VOIRON;Voiron;3086;45.347549;5.5664029;2;[27174404,27174434];;close;AREA
VOREPPE BARRIERE;Voreppe Barrière;3087;45.2831859;5.6216873;2;[126236,136834];;close;AREA
COPPONEX;Copponex;15019;46.0500633;6.080934;2;[848265449,872150533];;open;AREA
ST MICHEL MAURIENNE BAR;Saint-Michel-Barrière;56;45.218696;6.4590391;9;[5923855978,267165980,5923857300,5923857299,5923857298,5923857297,267166028,5923857301,5923857296];;close;SFTRF
ST MICHEL MAURIENNE ECH;Saint-Michel-Echangeur;54;45.2185495;6.4589619;5;[641831295,5923855974,5923855968,5923855965,423739665];;close;SFTRF
CROTTET;Crottet;Crottet;46.2867138;4.8701066;2;[471322064,471322065];;open;APRR
DORDIVES;Dordives;Dordives;48.1724553;2.7661741;2;[242800246,242800358];;open;APRR
FONTAINE LARIVIERE;Fontaine Larivière;Fontaine Larivière;47.675968;6.9817416;2;[215113118,215113122];;open;APRR
GENAY;Genay;Genay;45.9003691;4.819361;2;[173269453,173269485];;open;APRR
LE TOURNEAU;Le Tourneau;Le Tourneau;47.9929422;2.6775813;2;[247393144,247393204];;open;APRR
MIONNAY;Mionnay;Mionnay;45.883043;4.8989851;2;[1562494772,9462556154];;open;APRR
MYENNES;Myennes;Myennes;47.4373764;2.9406583;2;[48837113,48842745];;open;APRR
QUINCIEUX BARRIERE;Quincieux Barrière;Quincieux Barrière;45.9079069;4.7382319;2;[3635137012,3635145303];;open;APRR
VICHY;Vichy;Vichy;46.1384815;3.351355;2;[4851705508,4851705509];;open;APRR
ANCENIS DIR ANGERS;Ancenis;;47.402548;-1.1935247;2;[331944036,2463694870];;open;COFIROUTE
ANCENIS DIR NANTES;Ancenis;;47.3993627;-1.1927741;2;[1157608675,2463694844];;open;COFIROUTE
ANCENIS PEAGE;Ancenis;;47.4006985;-1.195879;3;[6279355554,6279355555,50698281];;open;COFIROUTE
BEAUPREAU SAINT GERMAIN;Beaupreau-saint-germain;19;47.4317189;-0.8163578;2;[1375334829,1375334831];;open;
DOURDAN;La Folie Bessin-Dourdan;10;48.5696351;1.9902419;2;[2814507717,2814507720];;close;
SAINT JEAN DE LINIERES;Saint-Jean_de_Linières;18;47.4665473;-0.6860373;2;[1465598768,1465598784];;open;
TOURS CENTRE CANDE;Tours centre-cande;Tours centre-cande;47.3036812;0.6883244;2;[6168514563,6168514564];;open;
VIEILLEVILLE;Vieilleville;22;47.2913532;-1.4803645;2;[357302937,448420478];;open;
ABBEVILLE EST N°22;ABBEVILLE EST;1;50.0998021;1.8695406;;[300407818, 304672214];;close;Sanef
ABBEVILLE NORD N°23;ABBEVILLE NORD;2;50.1352972;1.8109083;;[304663622, 304664253];;close;Sanef
AIRE-SUR-LA-LYS N°4;AIRE SUR LA LYS;3;50.6682431;2.2561597;;[242826082, 8951761695];;close;Sanef
ALBERT N°13.1;ALBERT;4;49.9656825;2.8632864;;[264993278, 1200494231];;close;Sanef
AMIENS EST (péage de Jules Verne);PEAGE DE JULES VERNE;5;49.8590510;2.3968010;;[262861318, 3836267226];;close;Sanef
AMIENS NORD N°20;AMIENS NORD;6;49.9338209;2.2436660;;[304673263, 427819482];;close;Sanef
AMIENS OUEST N°19;AMIENS OUEST;7;49.8918216;2.2383655;;[54774589, 9063255096];;close;Sanef
AMIENS SUD (péage de Dury);PEAGE DE DURY;8;49.8536130;2.2493820;;[32425386, 241054650];;close;Sanef
ARRAS EST (A1) N°15;ARRAS EST;9;50.2693557;2.8639145;;[32213712, 1269194826];;close;Sanef
ARRAS NORD (A26) N°7;ARRAS NORD;10;50.3451135;2.7875823;;[1371770814, 1409048067];;close;Sanef
ATHIES N°54;ATHIES;11;49.8385150;2.9907942;;[1684777150, 1684777167];;close;Sanef
AUMALE N°12;AUMALE;12;49.7583523;1.6994479;;[270355986, 289611179, 1433638219, 3372819625];;close;Sanef
BAPAUME N°14;BAPAUME;13;50.1041936;2.8678414;;[270370119, 3376518340];;close;Sanef
BEAUVAIS CENTRE N°14;BEAUVAIS CENTRE;14;49.4014624;2.1226613;;[1824875347, 4365381373, 5522482829];;close;Sanef
BEAUVAIS NORD N°15;BEAUVAIS NORD;15;49.4336723;2.1261477;;[1121574488, 1121574741];;close;Sanef
BERCK N°25;BERCK N°25;16;;;;;;close;Sanef
BÉTHUNE N°6;BETHUNE;17;50.5140434;2.6176956;;[481373537, 481373539];;close;Sanef
BOULAY N°36;BOULAY N°36;18;;;;;;close;Sanef
BOULOGNE EST (péage d'Herquelingue);PEAGE D HERQUELINGUE;19;50.6887671;1.6418879;;[302112697, 9131185464];;close;Sanef
CALAIS (péage de Setques);PEAGE DE SETQUES;20;50.7191499;2.1726250;;[23059466, 23059471];;close;Sanef
CAMBRAI N°14;CAMBRAI MARQUION;21;50.2025031;3.1069730;;[1371703167, 1371703269];;close;Sanef
CHÂLONS-EN-CHAMPAGNE / LA VEUVE N°24;CHALONS EN CHAMPAGNE LA VEUVE;22;49.0428396;4.3217468;;[30813498, 1871925918, 3149727734, 3149752422];;close;Sanef
CHARMONT-SOUS-BARBUISE N°22;CHARMONT SOUS BARBUISE;23;48.4103294;4.1438377;;[673351722, 3050827007];;close;Sanef
CHÂTEAU-THIERRY N°20;CHATEAU THIERRY;24;49.0784022;3.3987808;;[1382180500, 1382180508];;close;Sanef
CLERMONT-EN-ARGONNE N°27;CLERMONT EN ARGONNE;25;49.0944409;5.1017163;;[307631007, 9241234240];;close;Sanef
COMPIÈGNE OUEST N°10;COMPIEGNE OUEST;26;49.3989901;2.6991568;;[1521075220, 4365283548];;close;Sanef
DORMANS N°21;DORMANS;27;49.1537510;3.7169903;;[1830159108, 1830159112];;close;Sanef
ESSERTAUX N°17;ESSERTAUX;28;49.7397628;2.2288393;;[4415568288, 4415569389];;close;Sanef
ETAPLES / LE TOUQUET N°26;ETAPLES LE TOUQUET;29;50.5068358;1.6797916;;[280985131, 302017374];;close;Sanef
FAREBERSVILLER N°39;FAREBERSVILLER N°39;30;;;;;;close;Sanef
FRESNES-EN-WOËVRE N°30;FRESNES EN WOEVRE;31;49.1291065;5.6212762;;[1387739267, 3921619586];;close;Sanef
FREYMING-MERLEBACH (A320);FREYMING-MERLEBACH (A320);32;;;;;;close;Sanef
GARE TGV N°53;GARE TGV;33;49.8555480;2.8307399;;[2106685427, 2106685535];;close;Sanef
GUIGNICOURT N°14;GUIGNICOURT;34;49.4269975;3.9280870;;[882099674, 1519807832];;close;Sanef
HARDIVILLERS N°16;HARDIVILLERS N°16;35;;;;;;close;Sanef
